run,Ne_1,Ne_2,reassortment_1,reassortment_2,migration_1, migration_2 
28,7.000034173832,1.647899264991,0.084911039158,0.158060948818,0.263260669114,0.161988589157
29,7.172647819896,2.854553389588,0.061435936679,0.136603844473,0.067889266998,0.263330928110
30,3.244276061608,4.458737406610,0.118971002066,0.113100442072,0.067814531945,0.125816801893
31,2.424653557504,2.417427596400,0.064813860050,0.065244805452,0.219220537439,0.203902463107
32,2.540116797015,2.804450694636,0.110112026573,0.047772351199,0.174170812855,0.056609564391
33,4.969909037977,2.891863260152,0.132602527348,0.234724232116,0.282825756017,0.149198034854
34,1.841361713651,3.944901741476,0.027794912144,0.084493920571,0.421148536627,0.064932300695
35,6.279079117580,5.396975888213,0.087891058113,0.161413738179,0.338842555502,0.408988777911
36,5.703913006629,6.379862827699,0.062441085260,0.130300382681,0.244222410621,0.202508436702
37,5.187023470764,5.928609762142,0.057636406123,0.044193798308,0.218597006560,0.167607524167
38,2.505443104220,3.892259153967,0.101288376132,0.152817885686,0.091293291775,0.174583734973
39,3.829018045175,2.308255612416,0.078205030002,0.073367806547,0.127630949065,0.289205971279
40,3.986026083278,9.150327305075,0.178597383108,0.173368155387,0.470226998956,0.556760995624
41,3.748090064154,5.317182667941,0.078109595790,0.089331302229,0.274241419141,0.149586879594
42,5.129054181480,2.412781005708,0.055081625445,0.180331541516,0.136462467444,0.094682447703
43,7.760658666501,2.751132279115,0.081528653881,0.081348783845,0.131494635728,0.116269587837
44,9.224417611737,6.144038094135,0.055235007930,0.022960289021,0.213989900299,0.137788294435
45,4.660087737366,3.931952758164,0.081684257722,0.068005937380,0.193766703494,0.153897520165
46,6.980558046613,6.229620926062,0.059427988674,0.045773787612,0.178881444022,0.124761101803
47,3.348681620088,5.910424838361,0.102431001560,0.151492639637,0.165667659652,0.100469661413
48,3.541082121342,4.012850519932,0.183073154183,0.083231369837,0.141652583158,0.098019232034
49,7.626937487382,5.889083415870,0.040648230912,0.057536147649,0.162557406394,0.078805254181
50,7.481336818896,14.453052958747,0.076016273653,0.149726244394,0.200152190703,0.200807821553
51,4.605132783034,7.496623114363,0.127438473337,0.134173016593,0.037800272121,0.148013809234
52,6.474005251721,2.362634467546,0.116914412366,0.094814589669,0.089908372087,0.156436820257
53,5.655261299189,2.730024894701,0.137201323960,0.083298858830,0.177365896026,0.138437689114
54,5.977663030313,2.823024093695,0.178245305574,0.093141461939,0.133903844198,0.172055356162
55,8.756923059561,2.095188639597,0.072085823605,0.037258039207,0.109793648770,0.049024664931
56,3.233848975334,7.136900733838,0.046314182637,0.091825866389,0.066677085414,0.071067702566
57,2.991858966477,7.227898719906,0.062552545620,0.091844019161,0.105205598683,0.175334911826
58,2.258202031198,3.433545364702,0.047895329158,0.091797437399,0.214266376241,0.325433427116
59,9.566324375206,6.686429204291,0.047408234126,0.118263865723,0.263732839086,0.201152506945
60,5.313661055638,1.664678177317,0.085646309516,0.291772558713,0.094032960443,0.063938978631
61,7.034352689584,4.006430609625,0.136960450195,0.048219937511,0.133009793019,0.086393238974
62,3.920246951695,10.554509946027,0.099370048688,0.198253744821,0.198388195146,0.270021633876
63,7.330167694539,3.392719256857,0.106867145958,0.054578081792,0.103848123107,0.150075647062
64,3.507287309488,12.464315486302,0.061172149936,0.032817224470,0.241123102102,0.153330661710
65,4.208592349669,4.489925805039,0.065822271545,0.133173985809,0.103884429180,0.256670573474
66,3.636971270554,7.508509398626,0.336707319794,0.060702164844,0.402007444310,0.309339688337
67,5.574702849930,3.942653561710,0.084997432539,0.143274403039,0.235003568150,0.221933954726
68,2.156204032951,3.485626282425,0.080770090146,0.120465182647,0.214094583588,0.093109317304
69,5.739792745601,4.427171650987,0.102463680113,0.056546415425,0.451815643089,0.128881227947
70,2.767867881142,4.809643495255,0.031437488410,0.048503376688,0.402199476937,0.231697270017
71,3.058239342513,3.905712292952,0.061690055478,0.148813261887,0.195084606108,0.196007985401
72,9.240040642460,3.920495036366,0.114549382892,0.045874488912,0.232422084349,0.290101324269
73,4.616822306398,2.580356181164,0.115267628734,0.190852927101,0.349627919674,0.065866696634
74,1.625141903846,5.033482975224,0.063926606951,0.078354555808,0.302427411539,0.250870481431
75,1.740706666196,3.483284236324,0.117112063837,0.028455250094,0.187606882680,0.122462668409
76,7.224279551996,2.330603529371,0.065439488264,0.101941298038,0.098028843132,0.092780924975
77,2.352027028300,5.890460916399,0.103476219178,0.113195029975,0.058063064176,0.114535039875
78,1.169822751943,5.254965318195,0.050058202454,0.111988931571,0.351025281621,0.361018281080
79,5.376877433548,6.750844020888,0.108884717145,0.152692584436,0.165382092226,0.278282801859
80,9.905716309886,3.284864051231,0.103092837796,0.070243132437,0.163198051769,0.148547318949
81,5.374938669066,3.406455103534,0.045763224891,0.107098571113,0.331660539067,0.138724656355
82,3.495256208064,2.828967963153,0.046431088494,0.106149048579,0.363411280760,0.117934903392
83,4.057145514996,2.804159866958,0.052283239404,0.095907521832,0.152022797201,0.320131853548
84,2.499907509115,3.196166299808,0.114523404291,0.250143365293,0.114068779667,0.070821434380
85,5.545625360503,12.921009892279,0.103329552099,0.042388263696,0.179322883068,0.287198066313
86,5.814683992520,3.425067272915,0.087779258806,0.096221802478,0.153183268865,0.281608219104
87,10.827066514895,1.680604119587,0.108686193502,0.138455005907,0.247827290341,0.264394272908
88,5.760723198706,2.371042575055,0.091688542778,0.159137447576,0.204691039227,0.124743488449
89,6.073743953982,5.552719690997,0.115555821305,0.139216063116,0.233629360256,0.463635648971
90,7.925921500558,3.737845880041,0.068014340133,0.044281064696,0.150552258741,0.159671201763
91,2.790710970680,6.865351282953,0.063656717672,0.177029046618,0.170280664801,0.082782417336
92,3.549156645720,6.070188623628,0.150431818027,0.251204036252,0.281989150460,0.089182426523
93,4.457866546065,7.485086556529,0.079604374072,0.118650211125,0.052701448908,0.131490635219
94,4.172539882341,4.148525354720,0.091515956641,0.049109797818,0.270322670381,0.204369466384
95,2.854620214609,4.540744367096,0.063220085900,0.049954514918,0.109017154619,0.200269623676
96,2.339804312780,2.645792213158,0.050908919852,0.077801231262,0.326149795421,0.166800997723
97,6.511650669945,4.034449089176,0.116298075634,0.114430049247,0.048007471099,0.405890665904
98,3.028517914579,6.329433566698,0.121356979374,0.090129987783,0.120877765098,0.325318507168
99,5.680154158106,2.457346049283,0.086939491151,0.051967283849,0.405337308941,0.299772210663
100,5.671872408580,7.172551484288,0.155895942362,0.098391718885,0.121279140899,0.319540551217
101,4.462731772888,6.130970917621,0.094905097403,0.095143249777,0.176984064653,0.058043144451
102,4.045536555288,5.425881621211,0.090303231641,0.101734622007,0.204843152552,0.150353309364
103,2.302456653911,1.914895796535,0.078459461575,0.045279915949,0.101896236227,0.165513477849
104,8.312172670912,8.411726824603,0.132209649421,0.106965602387,0.222857614691,0.148907971626
105,2.979956241527,6.351888933432,0.199577472384,0.197603642595,0.128244361454,0.343103502182
106,1.053066363246,4.818259275661,0.170978824287,0.110994479679,0.264533835437,0.196294780935
107,4.665683601996,8.571236824288,0.127771547313,0.088888156697,0.159866600756,0.133156608760
108,7.126084084934,3.272237211946,0.089997508336,0.041025375964,0.200097040775,0.159351534209
109,3.314750852595,3.305998338937,0.107944342758,0.121856184030,0.254255885520,0.231012168923
110,5.832962254963,8.949595069543,0.189847968114,0.043301911874,0.181788579143,0.179421809999
111,4.342062590346,2.560331853310,0.049926813041,0.053387074716,0.264268636266,0.253767473902
112,3.179722357305,3.143302995372,0.102356624842,0.028507313333,0.087453712081,0.110937545263
113,4.704833051068,5.001381525987,0.059816676395,0.048250803305,0.199480998144,0.308988464847
114,4.078494536638,6.289645662052,0.073759033951,0.195569768657,0.197618111134,0.165912597698
115,2.414993871053,3.916224322477,0.060545031629,0.037704158015,0.137185097388,0.361807276138
116,2.668391973445,3.271851197389,0.092712551439,0.095707656270,0.278022980267,0.107986251878
117,2.440775617719,4.005771899666,0.094796040530,0.055929562293,0.315168678235,0.217559993957
118,8.435505280157,2.459748297905,0.083042166430,0.118693040824,0.211161574213,0.113972255554
119,2.243996091698,1.816541268625,0.056193127636,0.142304307058,0.336160782405,0.148226573276
120,3.565485347807,2.608754993603,0.033601350960,0.157582303109,0.297053906105,0.164963057157
121,4.816999985629,5.427071413596,0.118289112165,0.140167909959,0.301188133869,0.137260927366
122,4.056629563025,4.732237299909,0.075198893401,0.160030615017,0.099046540737,0.173697495931
123,2.661431872868,6.228826186562,0.087741418590,0.061957054910,0.339675844908,0.159114508011
124,6.438125065828,8.198794851785,0.071595403461,0.102489904436,0.185285040305,0.112979478048
125,7.644543415019,6.912653566774,0.048436600931,0.040928304204,0.144609519449,0.446227704409
126,3.283854555607,14.494085688184,0.115517015878,0.072482697806,0.118345981617,0.183289147459
127,5.586897966407,2.600050120494,0.051448928806,0.154199607986,0.135520904544,0.161003248707
128,2.449468139339,5.927821580092,0.155219595316,0.066646376450,0.217154797587,0.180191847683
129,3.589815114027,3.938995062311,0.098679777515,0.108408390269,0.166570038814,0.153671721141
130,3.279501088927,3.912360393420,0.170718413716,0.186082975410,0.246003016639,0.108359624892
131,3.946441026352,4.012755819811,0.087214994124,0.109704672934,0.734940616768,0.347344074021
132,3.828531951426,5.856666362065,0.100221040653,0.051984527072,0.313881589753,0.205156041314
133,5.274459039923,11.779940782605,0.136433554771,0.169010443056,0.143329481032,0.128496079719
134,1.803915871941,7.025514424956,0.093757034191,0.175745432341,0.172665663925,0.142481582169
135,4.025843518373,4.128424589488,0.115558259025,0.093964816042,0.292519054282,0.136154557980
136,9.801654936198,1.603557560951,0.053068402971,0.231973488732,0.134734711250,0.147663927075
137,5.964194290238,1.467850421073,0.059107508630,0.091998853454,0.181646701116,0.058577567819
138,7.873706768656,3.893248644809,0.096675686551,0.111045250751,0.165180874047,0.083767369870
139,2.492373965944,3.222674460517,0.100652310839,0.098116071007,0.076166104574,0.095654274591
140,3.838367113577,2.372972099434,0.140848020296,0.087967698926,0.216410575399,0.170087623577
141,6.067584047327,2.132879672838,0.032626522459,0.120173048971,0.207252817440,0.130900988551
142,10.417700765908,1.478303381266,0.053033376290,0.099691361085,0.053802937924,0.249170502725
143,21.661839665369,2.393474864498,0.130564313130,0.161887485158,0.136491230250,0.079154478110
144,8.233784180784,3.761297397321,0.107632289436,0.099448982036,0.095802882165,0.100845313488
145,2.976421010444,2.587123846733,0.101350027204,0.043417335014,0.166584191042,0.167938194398
146,4.492489309120,3.116496367183,0.042736685471,0.073490188483,0.203882900218,0.117691755447
147,5.911790987989,5.226430660418,0.116631269352,0.058110077625,0.215596484165,0.250603459261
148,2.749230477568,7.809082171061,0.140388363885,0.025494264151,0.102415363581,0.342495140743
149,7.453865450506,3.049943081920,0.056803711886,0.226812942424,0.122034430459,0.136452447764
150,4.294308940571,2.859272211422,0.056744003709,0.031059111960,0.380837952302,0.363499489274
151,6.803271078885,2.514241202886,0.150988967059,0.054333792984,0.101614833415,0.122385408648
152,7.902412426509,4.791794071419,0.093188549914,0.089546519381,0.235021172466,0.231382765095
153,4.904077300046,2.685073467255,0.070890830368,0.048389508739,0.217537145555,0.149644543928
154,5.192525510103,5.935720512675,0.082938018292,0.163131065896,0.094798207373,0.470663565798
155,1.632518087475,4.607012025772,0.123616356615,0.102088029682,0.189602344386,0.148186588598
156,3.947202676621,3.695577040478,0.085338994034,0.117964365553,0.113583533376,0.155584957434
157,8.177614400066,2.941000888140,0.045158273356,0.164044935509,0.091807286494,0.098032088504
158,3.160941709127,6.862779528471,0.132399761521,0.056847227073,0.109356974486,0.137879996604
159,3.992971537388,2.582026670165,0.073762966758,0.107806350963,0.181667162397,0.095003320457
160,2.887664725462,8.206079992186,0.065301929910,0.075509599320,0.071773533107,0.174906575125
161,5.048171187628,2.195049008161,0.049607200519,0.097058785736,0.174763710225,0.177061405922
162,3.218069858195,3.595052457950,0.111593462966,0.205939993163,0.187805123286,0.090122633186
163,3.303736242822,5.102573503162,0.056779242311,0.154350591267,0.120137929913,0.127575738875
164,5.337742987286,1.931908821447,0.036899617172,0.087748162852,0.067517402054,0.088235958643
165,4.779417957648,5.150418728283,0.052379918669,0.184237262271,0.082741938501,0.287455054685
166,3.076410359018,5.103930208286,0.136350936252,0.116912701435,0.084982948633,0.149652656648
167,2.829841272355,4.030864692816,0.045891477393,0.055563400911,0.124096923297,0.250535200938
168,6.855173340948,4.646366183277,0.126588794387,0.242955433989,0.158414566146,0.116622605514
169,3.296049750305,5.029674871828,0.061517326540,0.094056251648,0.149754093813,0.120857646111
170,3.387392176065,2.180221457023,0.114878801290,0.027483176258,0.208223802787,0.248282948455
171,9.600734757178,4.770510219460,0.177235509443,0.032599720150,0.180997909695,0.097605501801
172,5.281275007983,3.917017843635,0.076231267838,0.188054398315,0.102455557681,0.293014582826
173,5.678870810794,1.452100985776,0.089015645703,0.029404105763,0.142810402699,0.234195624884
174,2.539179575461,1.863011933935,0.131511689231,0.056525294769,0.196188379010,0.535414826995
175,4.945157872920,3.507296792077,0.064329388592,0.112186067698,0.272566454691,0.166360056003
176,3.898563737072,5.297081533175,0.064256756656,0.094073275637,0.118567328972,0.168471351151
177,2.730783882604,4.534015354596,0.118688819663,0.183623047386,0.158910141521,0.200786784119
178,3.199351129192,4.402225235485,0.067694577551,0.242297062106,0.275563844371,0.037676817315
179,5.434584731250,2.564284945100,0.043664516274,0.052513511955,0.151754207674,0.353144493230
180,5.451039806053,1.634700113982,0.051826392776,0.087288124704,0.305395136545,0.182754576893
181,1.853969175250,6.817501854149,0.078110580929,0.031635182461,0.147392639084,0.119548253689
182,7.148749269414,10.819334485762,0.133695343799,0.129040010460,0.158018062609,0.177610021171
183,4.139496374329,7.951868505850,0.029517714825,0.089236080818,0.094956495930,0.184638020796
184,2.964147035947,2.441970093427,0.054250136902,0.134625851026,0.262347348106,0.292427860083
185,3.755151254186,6.748041246952,0.056854227027,0.142838991322,0.161133901260,0.183749886026
186,2.844866743259,3.293145129706,0.145033188698,0.074702494715,0.373868404021,0.162910282988
187,3.791081585088,7.118229273073,0.108806530785,0.163947644809,0.571198106204,0.146048337731
188,7.140696632331,8.197780135323,0.126019810393,0.105723126166,0.090069439127,0.215713463378
189,5.767378327162,2.420916865370,0.094412520840,0.049834874985,0.142763904612,0.224477425762
190,1.795960821717,1.057212722469,0.273318130544,0.050449001062,0.171735474348,0.138461490828
191,5.639058726219,3.104685224136,0.059384902826,0.039351522925,0.323603853192,0.340916058312
192,10.511379266244,8.920895090463,0.093309466193,0.098339405764,0.105638180537,0.130910809728
193,6.995738349376,3.804788092326,0.124976476256,0.147477510859,0.214668952861,0.223710624806
194,2.483762818352,6.880428736674,0.055332855290,0.090177861952,0.300280805449,0.162579330149
195,2.205172372631,3.311437127086,0.099212667957,0.108989777967,0.188597598279,0.210758847715
196,5.535197783669,8.872342148427,0.042769540417,0.049153154333,0.241529635134,0.114692376954
197,10.813596712469,6.248252833598,0.105152578389,0.133796237743,0.128609122685,0.202904945005
198,5.024008523199,3.202994315942,0.090218246685,0.069115946120,0.139661723270,0.181502756747
199,1.776524684449,5.219280013767,0.221693760496,0.118201105031,0.551990341192,0.417803768249
200,3.502344289715,4.569762869856,0.123330162429,0.156329589016,0.135324866280,0.071494170173
201,5.168634189338,5.633099651739,0.066387357874,0.017149817034,0.554754633041,0.172023366961
202,1.518737352418,2.550127345873,0.086137381091,0.114973982805,0.174645581013,0.170654667361
203,3.516479628625,4.089242183300,0.076249386271,0.109444882853,0.272493422173,0.170374192503
204,6.393528720470,2.928653677060,0.179895891948,0.063420038379,0.184756471221,0.103038260628
205,2.928802068920,3.483900111342,0.064468360219,0.060531448659,0.317964507669,0.089523890569
206,6.423415390282,8.699490803420,0.084786203570,0.052095726477,0.391160689597,0.190622276729
207,4.049841834951,10.343188124567,0.197437710451,0.079764921016,0.067067678062,0.064763648179
208,6.160683705284,3.384694220816,0.175469933819,0.050607258779,0.069295040041,0.243249778813
209,7.695427500397,2.760243725585,0.079909529457,0.066954403171,0.212089893105,0.147090240404
210,10.153619387506,4.666826099741,0.123366267227,0.163048612788,0.125523036744,0.279109529211
211,3.303046393630,3.288351848840,0.085729082610,0.109458879536,0.102502274505,0.149089518751
212,2.161035092636,4.595145665659,0.100075992850,0.154141316991,0.115031935436,0.302968662668
213,6.096445821989,2.158943866775,0.193536276990,0.129924368255,0.299801660403,0.122491477793
214,5.489147546757,3.587803108754,0.074924364041,0.083593961751,0.336848026807,0.198625200860
215,2.081280811346,3.691004782209,0.049543940977,0.082976734734,0.201481301512,0.074962104810
216,2.117016326702,6.583667002100,0.057184101988,0.112091581921,0.189241527217,0.074189335164
217,4.897490400816,2.511851945503,0.134791207983,0.171566169579,0.106590541139,0.198343705416
218,6.464526684275,3.521473797392,0.032661001626,0.093042473892,0.411168825065,0.154982357757
219,8.136543044340,5.176519607785,0.076385756114,0.057096213101,0.330227683277,0.176198754791
220,4.471111924491,6.172564999879,0.309461966234,0.076180339338,0.226134251932,0.759537360195
221,3.547109993882,11.031888923433,0.045852044961,0.188168938910,0.275249787518,0.063409189452
222,8.929149575779,11.282587694925,0.077526758987,0.262557971762,0.093685839075,0.209555090585
223,5.324432170569,2.033235939494,0.142019663382,0.057509257303,0.129829734394,0.126987876300
224,4.556882566218,7.650561597022,0.104870810332,0.025750902531,0.137645903682,0.377212157648
225,3.783872209042,3.134556515890,0.078762670698,0.140892692484,0.207956640541,1.083923587360
226,2.951501595043,5.437062513788,0.218784618947,0.071642061608,0.165152218468,0.118446976095
227,3.364067976174,3.971631073083,0.061761671625,0.084587892092,0.038330250880,0.122483107817
228,2.456076273603,8.021136129048,0.071589832820,0.100074371136,0.178106258476,0.113419698798
229,7.674031869358,3.778332344860,0.034459173909,0.166853701261,0.234255843228,0.293405365079
230,3.351379173281,4.972840297658,0.151666842433,0.093577259689,0.179055785829,0.387341995568
231,3.029527668680,15.705818412468,0.047826244295,0.105394581835,0.136298034434,0.240471612408
232,5.572683458227,6.360615510145,0.223913285124,0.122440617320,0.235126753869,0.193844203731
233,3.134337435782,1.670129729545,0.048636749399,0.096100281036,0.149880381884,0.103600870861
234,5.101275933940,4.243349206563,0.260094416515,0.194690789072,0.355958953005,0.122455492970
235,2.112531184072,5.197550650721,0.119949964933,0.166832585277,0.289143389125,0.241813144554
236,2.277830718256,4.085309299990,0.056447968276,0.104019298180,0.181076080770,0.102390613598
237,8.835845737598,10.236483416785,0.071605209320,0.093489727419,0.119154776056,0.094140600906
238,2.791122363457,4.407598067321,0.069936040215,0.147646951021,0.186062920695,0.262525055793
239,2.714140956929,2.048183890181,0.036615648309,0.045095169117,0.236985821140,0.223182365323
240,3.237300077326,3.332557040517,0.233937593330,0.107024021646,0.188877955924,0.207508254115
241,2.793434891631,10.922999024607,0.145500367330,0.186535721415,0.253417566753,0.255932520548
242,3.719309406474,12.672437916959,0.098304703561,0.065985731503,0.206624497694,0.270905905392
243,3.528212509724,2.934669460411,0.059253028574,0.225444308098,0.195013342163,0.190330771314
244,4.744600115501,4.672167533444,0.079255706100,0.086031436521,0.115520463375,0.257077581335
245,2.179567090555,2.484747039818,0.114536863046,0.093458923431,0.561016679907,0.195750608406
246,5.039583498597,10.253734714346,0.150876272714,0.189137547948,0.354173758984,0.198206947378
247,2.724312639877,4.331028947931,0.103247783836,0.075880392980,0.308330340277,0.135661616027
248,4.877807796060,5.245980995395,0.045999536955,0.238860460755,0.142005105105,0.274529002399
249,1.253014538020,7.865415431132,0.106477809500,0.108084952762,0.236257163173,0.115078875235
250,4.345063140868,7.395683075589,0.058992593481,0.057189416204,0.422327319375,0.161867780242
251,3.796861428251,5.035085128743,0.151118662853,0.078515549808,0.297784616297,0.216296221843
252,2.988537252897,3.387417362109,0.052372435821,0.061608520366,0.098315844562,0.352706675660
253,4.241264095240,4.902389738680,0.100494890387,0.117397751479,0.155147520184,0.169918933368
254,5.070094738391,7.248220789265,0.125067786698,0.101425658467,0.339255923497,0.116289525005
255,4.382104303998,12.616107950305,0.170771776377,0.094909394786,0.309870219241,0.218765267753
256,6.954667264558,3.409450665872,0.212220281130,0.068959037345,0.131682632887,0.137157601343
257,6.980258003286,5.891603855879,0.110940824961,0.104887815613,0.141672875640,0.044806930109
258,4.190240211009,4.229107390708,0.097849288326,0.139246682312,0.149588612181,0.075399782845
259,3.628813581043,2.817270236164,0.088502027084,0.066245869184,0.187449149723,0.675763669681
260,7.845758288289,6.445970068589,0.085257772325,0.053650661732,0.184078490614,0.136357210582
261,2.909332202122,11.096264744657,0.064125611595,0.107017330622,0.068658003531,0.562442090355
262,12.093563992122,3.474879173917,0.265501537792,0.045004891341,0.066538434101,0.184720958603
263,2.750354436036,7.955664675783,0.042829398392,0.073401656834,0.186095533569,0.260146384724
264,5.654142769767,4.215884004617,0.065249938375,0.074144706187,0.117858999437,0.191502875877
265,4.703689982976,11.021923619254,0.091066371350,0.056716799136,0.095332735257,0.199380501174
266,3.801890536906,10.247174198680,0.044681530048,0.155996962941,0.199065291376,0.112981059292
267,6.325506489908,5.634921323983,0.039285037219,0.023188958234,0.097909978224,0.212053364914
268,6.080557120552,1.802593361907,0.114994629981,0.083982473241,0.040087416852,0.310604997746
269,4.269302431392,2.954435268532,0.084102208805,0.089886195971,0.098387983085,0.090778338165
270,4.780624121643,6.254769624242,0.077620027676,0.108808135027,0.492872934924,0.218741026760
271,3.955603262178,3.605938989798,0.126121039747,0.074867376963,0.129372777338,0.100199457189
272,3.332213194203,2.427937867490,0.144913987101,0.065362479535,0.259068122624,0.366183386937
273,2.089680991242,4.993838097464,0.123560907083,0.080638495877,0.182396391709,0.193872202756
274,12.268980247618,4.263345428901,0.058325237756,0.085275924924,0.072571022249,0.417823910431
275,2.285228434201,8.767301823245,0.062624731344,0.044435218432,0.260597374340,0.104435771662
276,8.589557157162,5.728262427702,0.128344803821,0.045962407604,0.167904254883,0.317441929753
277,7.814413409916,6.081434571034,0.032134045158,0.069732712452,0.156645314210,0.297780740206
278,4.660748635463,3.024804060907,0.050444313685,0.099966900678,0.146622503836,0.098238712604
279,5.220648809250,3.243321344608,0.075662065456,0.122939623037,0.142418912251,0.176020840488
280,4.578731659816,3.461810314969,0.210804329747,0.087629853658,0.114981323474,0.144941674723
281,4.642737346470,5.496127437923,0.087517882129,0.105011740956,0.297342864116,0.159634219093
282,12.322900510096,5.706681498120,0.166128905130,0.125279697049,0.145026618725,0.266647798718
283,5.088115995891,2.762299563987,0.126625186273,0.085614689915,0.152002992419,0.112285408203
284,3.838388054189,7.962070069172,0.090607970457,0.036165913721,0.128481034482,0.129518887039
285,2.913543416817,6.316089718214,0.112700893230,0.051328350297,0.140002689740,0.720884992549
286,2.730391261380,4.371775839589,0.091511329390,0.097691746351,0.109435007677,0.299361450407
287,2.441555658724,4.359942556971,0.040549320521,0.068392895419,0.126594314971,0.209152744341
288,12.937211857442,9.014118738270,0.054102945125,0.199689297296,0.266083885873,0.165954952070
289,7.148233815603,8.194765204871,0.113978801628,0.094787997808,0.158894279352,0.526580112314
290,2.230082609811,1.547840470444,0.078695333222,0.114711344892,0.131450388750,0.369472184389
291,2.647949480822,1.266712988806,0.114665091373,0.073890762667,0.099191920044,0.154139397560
292,2.186966643041,7.186785322055,0.114353663927,0.074858423653,0.070318680550,0.211535035468
293,4.344364452876,1.605358766674,0.060485144171,0.125641267363,0.114605673356,0.101266133874
294,4.147844024214,5.656866101254,0.140842942879,0.118443328478,0.143355631565,0.133923160416
295,4.628003016309,4.161172626623,0.051742635867,0.090338738670,0.114371324367,0.093395390454
296,0.739732613852,5.112394249356,0.083647353940,0.049827053452,0.100565352297,0.368889502602
297,3.983469335066,2.911197721566,0.051947199823,0.072203562268,0.242400205490,0.113363379389
298,5.870532207864,5.576201520170,0.114649157882,0.074131916786,0.251990139069,0.409002776241
299,1.376021808215,3.096164029740,0.110186674842,0.174270432608,0.177472026391,0.098996590890
300,3.678918617315,2.578753578990,0.068130930878,0.047295472019,0.132020913682,0.202884838605
301,10.604885799743,7.022546291683,0.084975397144,0.092337614221,0.224826783985,0.258860638742
302,4.830874989164,9.951141023912,0.205888141524,0.165826873479,0.224784814845,0.225270399764
303,17.884683418567,7.956385367168,0.138087078059,0.202777804011,0.082682108229,0.150992697889
304,5.715539106048,3.030748968431,0.101122463429,0.094046895879,0.175255392174,0.159477961989
305,5.717863313975,2.244074189650,0.047508919132,0.037587850541,0.103307559128,0.216023945921
306,3.428777426996,2.596603130924,0.088508510832,0.116225307924,0.259450438290,0.215231987755
307,3.502017637945,5.747644360626,0.045542425968,0.118176993047,0.413718947955,0.205157362484
308,2.966986255255,5.720945100064,0.062326921467,0.105512706559,0.196848824666,0.067690809420
309,4.154655972627,4.639685233285,0.072581610205,0.075939223613,0.239409100202,0.078780049535
310,3.490558429243,2.385887880588,0.076641659685,0.025642263917,0.052040229155,0.115985183274
311,11.001190222233,13.488744020607,0.066642053242,0.117534712610,0.312837399256,0.090686251841
312,9.641109216752,2.695079352315,0.215417453489,0.077625725427,0.160304936373,0.208739537091
313,6.202430687738,7.567421563180,0.091576146925,0.106665008136,0.295977385726,0.705073027577
314,3.727404746666,3.056896103730,0.125156591074,0.332025747087,0.102935439550,0.158831527420
315,3.650031949648,2.765116723520,0.224002690455,0.100746718117,0.140637568499,0.450673823331
316,5.503472659392,6.288218248346,0.082886011884,0.209787147245,0.102100236857,0.426295823908
